sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid,race-sex
1,36,25 - 45,1,0,0,0,0,M,Driving Under The Influence,1,Caucasian-Male
1,69,Greater than 45,1,0,0,0,0,F,Driving While License Revoked,1,Caucasian-Male
1,32,25 - 45,1,0,0,0,5,F,arrest case no charge,0,Caucasian-Male
1,46,Greater than 45,1,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Caucasian-Male
1,34,25 - 45,1,0,0,0,1,M,Battery,1,Caucasian-Male
0,32,25 - 45,0,0,0,0,0,M,Battery,1,Hispanic-Female
1,39,25 - 45,0,0,0,0,0,M,Driving Under The Influence,1,African-American-Male
1,25,25 - 45,0,0,0,1,6,M,Battery,0,African-American-Male
1,29,25 - 45,1,0,0,0,2,M,Fighting/Baiting Animals,1,Caucasian-Male
0,40,25 - 45,1,0,0,0,0,M,Battery,1,Caucasian-Female
1,50,Greater than 45,1,0,0,0,5,F,arrest case no charge,1,Caucasian-Male
1,37,25 - 45,0,0,0,0,4,M,Criminal Mischief>$200<$1000,0,African-American-Male
1,34,25 - 45,0,0,0,0,1,F,Possession of Cocaine,1,African-American-Male
0,35,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Hispanic-Female
1,23,Less than 25,1,0,0,1,10,F,arrest case no charge,1,Caucasian-Male
1,20,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Other-Male
1,26,25 - 45,1,0,0,0,2,F,Possession Of Methamphetamine,1,Caucasian-Male
1,59,Greater than 45,1,0,0,0,2,M,DUI Level 0.15 Or Minor In Veh,0,Caucasian-Male
1,37,25 - 45,1,0,0,0,2,M,Driving Under The Influence,1,Caucasian-Male
1,22,Less than 25,0,0,0,0,1,F,Possession Burglary Tools,1,African-American-Male
1,25,25 - 45,0,0,0,0,5,F,Aggravated Battery / Pregnant,1,African-American-Male
1,20,Less than 25,0,0,0,0,1,M,Battery,0,African-American-Male
1,50,Greater than 45,0,0,0,0,2,M,DUI Property Damage/Injury,1,Hispanic-Male
1,20,Less than 25,0,1,0,0,1,F,arrest case no charge,1,African-American-Male
1,51,Greater than 45,1,0,0,0,1,M,Battery,0,Caucasian-Male
1,30,25 - 45,0,0,0,0,2,M,Battery,1,African-American-Male
1,39,25 - 45,0,0,0,0,0,M,Battery,1,Other-Male
1,26,25 - 45,0,0,0,0,2,F,Aggravated Battery,1,African-American-Male
1,20,Less than 25,0,0,0,0,0,M,Battery,1,Other-Male
0,26,25 - 45,1,0,0,0,0,F,Possession of Cocaine,1,Caucasian-Female
1,26,25 - 45,0,0,0,0,5,F,Burglary Dwelling Assault/Batt,1,African-American-Male
1,20,Less than 25,1,0,0,2,0,F,Aggravated Assault W/Dead Weap,1,Caucasian-Male
1,28,25 - 45,0,0,0,0,0,F,Criminal Mischief,0,African-American-Male
0,21,Less than 25,0,0,0,0,0,M,Prostitution/Lewd Act Assignation,1,African-American-Female
1,25,25 - 45,0,0,0,0,0,F,Possession of Cocaine,0,Other-Male
1,30,25 - 45,1,0,0,0,0,F,Burglary Dwelling Assault/Batt,1,Caucasian-Male
1,21,Less than 25,1,0,2,7,2,F,Possession of LSD,0,Caucasian-Male
1,35,25 - 45,0,0,0,0,22,F,"Poss3,4 Methylenedioxymethcath",0,African-American-Male
1,50,Greater than 45,1,0,0,0,2,F,arrest case no charge,0,Caucasian-Male
1,25,25 - 45,0,0,0,0,5,M,arrest case no charge,1,African-American-Male
1,26,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American-Male
1,22,Less than 25,0,0,0,0,0,F,Purchase/P/W/Int Cannabis,1,African-American-Male
1,29,25 - 45,0,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",1,African-American-Male
1,52,Greater than 45,1,0,0,0,1,F,Burglary Conveyance Assault/Bat,1,Caucasian-Male
1,21,Less than 25,0,0,0,0,0,F,Possession of Cocaine,1,African-American-Male
1,21,Less than 25,1,0,0,0,1,F,Possession of Cannabis,1,Caucasian-Male
1,24,Less than 25,0,0,0,0,3,F,Aggrav Stalking After Injunctn,1,African-American-Male
0,30,25 - 45,1,0,0,0,0,M,Battery,1,Caucasian-Female
1,41,25 - 45,0,0,1,0,9,M,Opert With Susp DL 2nd Offens,1,African-American-Male
1,48,Greater than 45,1,0,0,0,6,F,Fel Drive License Perm Revoke,1,Caucasian-Male
0,34,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Female
1,25,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Male
1,56,Greater than 45,1,0,0,0,6,F,Poss Cocaine/Intent To Del/Sel,1,Caucasian-Male
1,23,Less than 25,0,0,0,0,0,F,Felony Battery (Dom Strang),1,African-American-Male
1,21,Less than 25,1,0,0,0,0,M,Burglary Unoccupied Dwelling,1,Caucasian-Male
1,66,Greater than 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
1,28,25 - 45,0,0,0,0,7,M,Resist/Obstruct W/O Violence,1,African-American-Male
1,29,25 - 45,1,0,0,0,0,M,Driving Under The Influence,1,Caucasian-Male
1,39,25 - 45,1,0,0,0,0,F,Aggravated Battery / Pregnant,1,Caucasian-Male
1,31,25 - 45,1,0,0,0,1,F,arrest case no charge,1,Caucasian-Male
1,22,Less than 25,0,0,0,0,0,M,Battery,1,African-American-Male
0,22,Less than 25,1,0,0,0,0,M,Battery,1,Caucasian-Female
1,35,25 - 45,1,0,0,2,3,F,Possession of Cocaine,1,Caucasian-Male
1,56,Greater than 45,1,0,0,0,1,F,Felony/Driving Under Influence,1,Caucasian-Male
0,34,25 - 45,0,0,0,0,0,F,Poss Contr Subst W/o Prescript,1,African-American-Female
1,43,25 - 45,1,0,0,0,2,F,arrest case no charge,1,Caucasian-Male
1,38,25 - 45,1,0,0,0,0,F,Possession Of Alprazolam,1,Caucasian-Male
1,39,25 - 45,1,0,0,0,3,F,Poss Wep Conv Felon,1,Caucasian-Male
1,26,25 - 45,0,0,0,0,2,M,Disorderly Conduct,1,African-American-Male
0,55,Greater than 45,1,0,0,0,0,M,Battery,1,Caucasian-Female
1,61,Greater than 45,0,0,0,0,25,F,Burglary Unoccupied Dwelling,1,African-American-Male
1,33,25 - 45,0,0,0,0,0,M,Battery,1,Other-Male
1,40,25 - 45,1,0,0,0,4,F,Resist Officer w/Violence,1,Caucasian-Male
1,33,25 - 45,0,0,0,0,3,F,Driving While License Revoked,1,African-American-Male
1,26,25 - 45,1,0,0,0,0,F,Tamper With Witness/Victim/CI,0,Caucasian-Male
1,28,25 - 45,0,0,0,0,0,F,Uttering a Forged Instrument,1,African-American-Male
1,45,Greater than 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
0,57,Greater than 45,1,0,0,0,4,F,arrest case no charge,1,Caucasian-Female
1,26,25 - 45,0,0,0,0,3,F,Aggravated Battery / Pregnant,0,African-American-Male
1,35,25 - 45,0,0,0,0,1,F,False Imprisonment,1,African-American-Male
1,54,Greater than 45,0,0,0,0,0,F,Grand Theft in the 1st Degree,1,Hispanic-Male
0,29,25 - 45,0,0,0,0,0,F,Possession of Cocaine,1,African-American-Female
0,40,25 - 45,1,0,0,0,0,M,Driving License Suspended,1,Caucasian-Female
0,25,25 - 45,0,0,0,1,0,M,Battery,1,African-American-Female
1,44,25 - 45,0,0,0,0,3,M,Driving License Suspended,1,African-American-Male
1,29,25 - 45,0,0,0,0,0,F,Burglary Dwelling Occupied,1,African-American-Male
1,56,Greater than 45,1,0,0,0,0,M,Driving Under The Influence,1,Caucasian-Male
0,27,25 - 45,0,0,0,0,0,M,Battery,1,African-American-Female
0,29,25 - 45,1,0,0,0,0,M,Viol Injunct Domestic Violence,1,Caucasian-Female
0,34,25 - 45,1,0,0,0,4,M,Battery,1,Caucasian-Female
0,22,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American-Female
1,31,25 - 45,1,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Caucasian-Male
1,47,Greater than 45,0,0,0,0,3,F,Aggravated Assault W/Dead Weap,1,African-American-Male
1,39,25 - 45,0,0,0,0,4,F,Felony Petit Theft,1,African-American-Male
1,30,25 - 45,0,0,0,0,2,F,Possession of Hydromorphone,1,Hispanic-Male
1,61,Greater than 45,0,0,0,0,2,M,Battery,1,African-American-Male
1,37,25 - 45,0,0,0,0,3,M,Driving Under The Influence,1,Hispanic-Male
1,38,25 - 45,0,0,0,0,1,F,Possession Of Alprazolam,0,Other-Male
1,30,25 - 45,0,0,0,0,0,M,Driving License Suspended,1,African-American-Male
1,47,Greater than 45,0,0,0,0,0,F,Neglect Child / No Bodily Harm,1,Other-Male
1,59,Greater than 45,0,0,0,0,1,M,Battery,1,African-American-Male
1,23,Less than 25,1,0,1,0,4,M,Assault,0,Caucasian-Male
0,41,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Hispanic-Female
1,22,Less than 25,0,0,0,0,0,F,Purchase Cannabis,1,African-American-Male
1,26,25 - 45,0,0,0,0,5,F,Driving While License Revoked,1,African-American-Male
1,44,25 - 45,1,0,0,0,1,F,Burglary Dwelling Occupied,1,Caucasian-Male
0,34,25 - 45,0,0,0,0,0,M,Battery,0,African-American-Female
1,29,25 - 45,0,0,0,0,8,M,Susp Drivers Lic 1st Offense,1,African-American-Male
0,31,25 - 45,0,0,0,0,0,M,Leaving Acc/Unattended Veh,1,African-American-Female
1,21,Less than 25,1,0,0,0,2,F,arrest case no charge,1,Caucasian-Male
1,34,25 - 45,1,0,0,0,4,F,Driving While License Revoked,1,Caucasian-Male
1,54,Greater than 45,0,0,0,0,21,F,Possession of Cocaine,1,African-American-Male
1,20,Less than 25,1,0,4,0,4,F,Grand Theft (Motor Vehicle),1,Caucasian-Male
1,31,25 - 45,1,0,0,0,1,F,Stalking (Aggravated),0,Caucasian-Male
1,22,Less than 25,1,0,0,0,0,M,DUI - Enhanced,1,Caucasian-Male
1,36,25 - 45,0,0,0,0,6,M,Battery,1,African-American-Male
1,50,Greater than 45,0,0,0,0,15,M,Battery,1,African-American-Male
0,49,Greater than 45,0,0,0,0,0,M,Battery,1,Other-Female
1,31,25 - 45,0,0,0,0,1,M,Driving License Suspended,1,African-American-Male
1,21,Less than 25,0,1,0,1,2,F,arrest case no charge,1,African-American-Male
1,29,25 - 45,0,0,0,0,0,F,Burglary Dwelling Occupied,1,Other-Male
1,61,Greater than 45,0,0,0,0,0,F,arrest case no charge,1,Hispanic-Male
0,25,25 - 45,1,0,0,0,2,F,Crim Use of Personal ID Info,0,Caucasian-Female
1,38,25 - 45,1,0,0,0,5,F,Driving While License Revoked,1,Caucasian-Male
1,35,25 - 45,1,0,0,0,2,M,Battery,1,Caucasian-Male
1,29,25 - 45,1,0,0,0,1,F,arrest case no charge,1,Caucasian-Male
1,46,Greater than 45,1,0,0,0,0,F,Possession Of Methamphetamine,1,Caucasian-Male
1,53,Greater than 45,1,0,0,0,1,M,Battery,1,Caucasian-Male
0,27,25 - 45,1,0,0,0,1,F,arrest case no charge,0,Caucasian-Female
1,29,25 - 45,1,0,0,0,4,F,Possession of Cocaine,1,Caucasian-Male
1,24,Less than 25,1,0,0,0,1,M,Battery,1,Caucasian-Male
1,40,25 - 45,0,0,0,0,20,F,Driving While License Revoked,1,African-American-Male
0,36,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Female
1,57,Greater than 45,1,0,0,0,7,F,arrest case no charge,1,Caucasian-Male
1,26,25 - 45,0,0,0,0,1,F,arrest case no charge,1,African-American-Male
1,26,25 - 45,0,0,0,1,2,F,Driving While License Revoked,1,African-American-Male
0,48,Greater than 45,1,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Caucasian-Female
1,52,Greater than 45,1,0,0,0,7,M,Battery,1,Caucasian-Male
0,43,25 - 45,0,0,0,0,0,M,Battery,1,African-American-Female
1,24,Less than 25,1,0,0,0,3,F,Possession of Cocaine,1,Caucasian-Male
1,23,Less than 25,0,0,1,0,2,F,Grand Theft in the 3rd Degree,1,Hispanic-Male
1,21,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American-Male
0,25,25 - 45,1,0,0,0,0,F,Possession Of Alprazolam,1,Caucasian-Female
1,46,Greater than 45,1,0,0,0,0,M,DOC/Cause Public Danger,1,Caucasian-Male
0,24,Less than 25,0,0,0,0,0,F,arrest case no charge,1,African-American-Female
1,24,Less than 25,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,Other-Male
1,40,25 - 45,0,0,0,0,0,M,Driving Under The Influence,1,Hispanic-Male
1,36,25 - 45,0,0,0,0,1,M,Battery,1,Hispanic-Male
1,24,Less than 25,1,0,0,0,0,M,Battery,1,Caucasian-Male
0,55,Greater than 45,0,0,0,0,2,F,Aggrav Battery w/Deadly Weapon,1,African-American-Female
1,38,25 - 45,0,0,0,0,14,F,Grand Theft in the 3rd Degree,1,African-American-Male
1,31,25 - 45,0,0,0,0,1,F,Driving While License Revoked,1,African-American-Male
0,30,25 - 45,0,0,0,0,3,F,Felony Driving While Lic Suspd,1,African-American-Female
1,37,25 - 45,0,0,0,0,16,F,arrest case no charge,0,African-American-Male
0,41,25 - 45,1,0,0,0,1,M,Battery,1,Caucasian-Female
1,20,Less than 25,0,0,0,0,0,F,Deliver Cannabis 1000FTSch,0,African-American-Male
1,22,Less than 25,1,0,0,0,1,M,Battery,1,Caucasian-Male
1,38,25 - 45,0,0,0,0,7,M,Battery,1,African-American-Male
1,31,25 - 45,0,0,0,0,0,F,Forging Bank Bills/Promis Note,1,African-American-Male
1,28,25 - 45,1,0,0,0,0,F,Possession Of Methamphetamine,1,Caucasian-Male
1,21,Less than 25,0,0,1,0,2,F,Burglary Dwelling Occupied,0,Hispanic-Male
1,39,25 - 45,0,0,0,0,1,F,Unlawful Conveyance of Fuel,1,African-American-Male
1,45,Greater than 45,0,0,0,0,0,M,Battery,1,Hispanic-Male
1,27,25 - 45,0,0,0,0,9,F,Poss Contr Subst W/o Prescript,0,African-American-Male
1,30,25 - 45,0,0,0,0,0,F,arrest case no charge,1,Hispanic-Male
1,43,25 - 45,0,0,0,0,2,F,arrest case no charge,1,African-American-Male
1,26,25 - 45,0,0,0,0,1,F,Deliver Cocaine,1,African-American-Male
1,32,25 - 45,0,0,3,0,7,F,arrest case no charge,1,African-American-Male
0,57,Greater than 45,1,0,0,0,2,F,Possession of Cocaine,1,Caucasian-Female
0,40,25 - 45,1,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,1,Caucasian-Female
1,29,25 - 45,1,0,0,0,1,M,Leave Acc/Attend Veh/More $50,1,Caucasian-Male
1,36,25 - 45,0,0,0,0,2,M,DUI Level 0.15 Or Minor In Veh,1,African-American-Male
1,35,25 - 45,0,0,0,0,6,F,arrest case no charge,0,African-American-Male
1,49,Greater than 45,0,0,0,0,0,M,Viol Injunction Protect Dom Vi,1,Hispanic-Male
1,21,Less than 25,0,0,1,0,2,F,Aggravated Assault w/Firearm,0,African-American-Male
1,33,25 - 45,0,0,0,0,0,M,Battery,1,Hispanic-Male
1,55,Greater than 45,0,0,0,0,5,F,Possession of Cocaine,1,African-American-Male
1,26,25 - 45,1,0,0,0,0,M,DUI Property Damage/Injury,1,Caucasian-Male
0,52,Greater than 45,1,0,0,0,6,F,arrest case no charge,1,Caucasian-Female
1,52,Greater than 45,0,0,0,0,16,F,arrest case no charge,0,African-American-Male
1,60,Greater than 45,1,0,0,0,2,M,DUI Property Damage/Injury,1,Caucasian-Male
1,44,25 - 45,1,0,0,0,0,M,Viol Injunct Domestic Violence,1,Caucasian-Male
1,30,25 - 45,0,0,0,0,1,F,Aggravated Assault W/Dead Weap,1,Hispanic-Male
0,25,25 - 45,0,0,0,0,2,M,Battery,1,African-American-Female
1,22,Less than 25,1,0,0,0,1,F,Solicitation On Felony 3 Deg,1,Caucasian-Male
0,28,25 - 45,0,0,0,0,0,F,Arson in the First Degree,1,African-American-Female
1,30,25 - 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
1,39,25 - 45,0,0,0,0,9,F,"Poss3,4 Methylenedioxymethcath",1,African-American-Male
0,46,Greater than 45,0,0,0,0,1,F,arrest case no charge,1,Other-Female
1,47,Greater than 45,0,0,0,0,3,M,Criminal Mischief>$200<$1000,1,Other-Male
1,26,25 - 45,0,0,0,0,5,M,Aggravated Battery,1,African-American-Male
0,23,Less than 25,0,0,0,0,0,F,Burglary Conveyance Unoccup,1,African-American-Female
1,54,Greater than 45,1,0,0,0,0,F,Corrupt Public Servant,1,Caucasian-Male
1,50,Greater than 45,0,0,0,0,2,M,Disorderly Intoxication,1,African-American-Male
1,25,25 - 45,1,0,0,0,1,F,"Poss3,4 Methylenedioxymethcath",1,Caucasian-Male
0,46,Greater than 45,1,0,0,0,0,F,Cruelty Toward Child,1,Caucasian-Female
1,22,Less than 25,1,0,0,0,0,M,Battery,1,Caucasian-Male
1,38,25 - 45,1,1,0,0,10,F,Burglary Structure Unoccup,0,Caucasian-Male
1,18,Less than 25,0,5,0,2,4,F,arrest case no charge,0,African-American-Male
0,23,Less than 25,1,0,0,0,0,F,Possession Of Methamphetamine,1,Caucasian-Female
0,32,25 - 45,0,0,0,1,8,M,Prostitution/Lewd Act Assignation,0,Hispanic-Female
1,25,25 - 45,1,0,0,0,2,F,Possession of Cocaine,1,Caucasian-Male
1,53,Greater than 45,1,0,0,0,0,F,Aggravated Assault W/dead Weap,1,Caucasian-Male
1,39,25 - 45,0,0,0,0,0,M,Resist/Obstruct W/O Violence,1,African-American-Male
1,37,25 - 45,0,0,0,0,2,F,arrest case no charge,0,Other-Male
0,24,Less than 25,0,0,0,0,7,F,Grand Theft in the 3rd Degree,1,African-American-Female
1,33,25 - 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
0,24,Less than 25,1,0,0,4,1,M,DUI Level 0.15 Or Minor In Veh,1,Caucasian-Female
1,46,Greater than 45,1,0,0,0,1,F,Possession of Oxycodone,1,Caucasian-Male
1,32,25 - 45,0,0,0,0,7,F,Driving While License Revoked,1,Hispanic-Male
1,24,Less than 25,0,0,0,0,2,F,Lewd/Lasc Battery Pers 12+/<16,1,Hispanic-Male
0,38,25 - 45,1,0,0,0,0,F,Burglary Assault/Battery Armed,1,Caucasian-Female
1,57,Greater than 45,1,0,0,0,2,F,Lewd/Lasc Exhib Presence <16yr,1,Caucasian-Male
1,43,25 - 45,1,0,0,0,0,F,arrest case no charge,1,Caucasian-Male
1,22,Less than 25,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,African-American-Male
0,28,25 - 45,0,0,0,0,9,M,arrest case no charge,0,African-American-Female
1,51,Greater than 45,1,0,0,0,3,F,Felony DUI (level 3),1,Caucasian-Male
1,41,25 - 45,0,0,0,0,3,F,Felony Driving While Lic Suspd,1,Hispanic-Male
1,24,Less than 25,1,0,0,0,1,F,Del Cannabis For Consideration,1,Caucasian-Male
1,27,25 - 45,0,1,2,1,6,M,arrest case no charge,1,African-American-Male
1,25,25 - 45,0,0,0,0,0,M,Assault,1,African-American-Male
1,56,Greater than 45,1,0,0,0,3,M,Battery,1,Caucasian-Male
0,29,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Female
1,21,Less than 25,0,0,0,0,0,F,Attempted Robbery  No Weapon,1,African-American-Male
0,28,25 - 45,0,0,0,0,0,M,Battery,1,African-American-Female
1,35,25 - 45,0,0,0,0,2,F,Sell or Offer for Sale Counterfeit Goods,1,African-American-Male
1,23,Less than 25,1,0,0,0,0,F,Fleeing or Eluding a LEO,1,Caucasian-Male
1,48,Greater than 45,0,0,0,0,4,F,arrest case no charge,1,African-American-Male
1,37,25 - 45,0,0,0,0,2,F,arrest case no charge,1,African-American-Male
1,33,25 - 45,0,0,0,0,0,F,Aggravated Assault W/Dead Weap,1,African-American-Male
1,23,Less than 25,0,0,0,1,5,F,False Imprisonment,0,African-American-Male
1,24,Less than 25,0,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",1,African-American-Male
1,44,25 - 45,0,0,0,0,2,M,arrest case no charge,1,African-American-Male
0,26,25 - 45,0,0,0,0,0,M,Exposes Culpable Negligence,1,African-American-Female
1,29,25 - 45,0,0,0,0,2,F,arrest case no charge,1,African-American-Male
1,26,25 - 45,0,0,0,1,0,F,Possession of Cannabis,1,Hispanic-Male
1,30,25 - 45,1,0,0,0,1,M,Driving Under The Influence,1,Caucasian-Male
1,42,25 - 45,0,0,0,0,1,F,Armed Trafficking in Cannabis,1,Other-Male
0,28,25 - 45,0,0,0,0,0,F,Burglary Dwelling Assault/Batt,0,African-American-Female
1,20,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American-Male
0,24,Less than 25,1,0,2,0,7,M,Aggravated Battery / Pregnant,1,Caucasian-Female
0,21,Less than 25,0,0,0,0,1,F,Grand Theft in the 3rd Degree,1,African-American-Female
1,27,25 - 45,0,0,0,0,8,F,Felony Battery w/Prior Convict,0,African-American-Male
1,42,25 - 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
0,55,Greater than 45,1,0,0,0,0,M,Battery,1,Caucasian-Female
1,23,Less than 25,0,0,0,0,0,M,Battery,1,African-American-Male
0,64,Greater than 45,0,0,0,0,0,F,Solicit Deliver Cocaine,1,African-American-Female
1,48,Greater than 45,0,0,0,0,0,M,Battery,1,Other-Male
1,30,25 - 45,1,0,0,0,0,M,DUI Property Damage/Injury,1,Caucasian-Male
0,22,Less than 25,0,0,0,0,1,M,Battery,1,African-American-Female
1,24,Less than 25,1,0,0,0,0,F,Poss Meth/Diox/Meth/Amp (MDMA),1,Caucasian-Male
1,30,25 - 45,0,0,0,0,3,M,Battery,1,African-American-Male
1,31,25 - 45,0,0,0,0,1,F,Poss Unlaw Issue Driver Licenc,1,African-American-Male
1,23,Less than 25,0,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,Hispanic-Male
1,28,25 - 45,0,0,0,0,11,F,Neglect Child / No Bodily Harm,0,African-American-Male
1,24,Less than 25,0,0,0,1,0,F,Burglary Unoccupied Dwelling,1,African-American-Male
1,31,25 - 45,0,0,0,0,1,M,Battery,1,Other-Male
1,29,25 - 45,0,0,0,0,3,F,arrest case no charge,0,African-American-Male
1,28,25 - 45,0,0,0,0,4,M,Battery,0,African-American-Male
1,49,Greater than 45,1,0,0,0,0,F,Offer Agree Secure/Lewd Act,1,Caucasian-Male
1,42,25 - 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
1,38,25 - 45,0,0,0,0,4,M,Battery,1,African-American-Male
1,36,25 - 45,0,0,0,0,0,F,Possession of Cannabis,1,African-American-Male
1,29,25 - 45,0,0,0,0,11,M,Operating W/O Valid License,1,African-American-Male
1,39,25 - 45,0,0,0,0,2,M,Driving Under The Influence,1,African-American-Male
1,47,Greater than 45,1,0,0,0,0,M,Battery,1,Caucasian-Male
1,63,Greater than 45,0,0,0,0,2,M,Viol Injunct Domestic Violence,1,African-American-Male
1,55,Greater than 45,1,0,0,0,27,M,Battery,1,Caucasian-Male
1,54,Greater than 45,0,0,0,0,2,M,Battery,0,Other-Male
1,37,25 - 45,1,0,0,0,1,M,Battery,1,Caucasian-Male
1,34,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American-Male
1,57,Greater than 45,0,0,0,0,0,F,Agg Assault W/int Com Fel Dome,1,Other-Male
1,32,25 - 45,0,0,0,1,8,F,Uttering a Forged Instrument,1,African-American-Male
1,26,25 - 45,0,0,0,0,2,F,Grand Theft in the 3rd Degree,0,African-American-Male
1,29,25 - 45,0,0,0,0,2,M,Petit Theft,1,African-American-Male
1,53,Greater than 45,0,0,0,0,20,F,arrest case no charge,1,African-American-Male
1,57,Greater than 45,0,0,0,0,1,M,DUI Level 0.15 Or Minor In Veh,1,Hispanic-Male
1,27,25 - 45,1,0,0,0,0,F,Burglary Dwelling Armed,1,Caucasian-Male
1,48,Greater than 45,1,0,0,0,0,F,Possession of Cocaine,1,Caucasian-Male
1,29,25 - 45,0,0,0,0,0,M,Disorderly Conduct,0,Hispanic-Male
1,25,25 - 45,1,0,0,0,1,M,Battery,0,Caucasian-Male
1,67,Greater than 45,1,0,0,0,0,F,Cruelty Toward Child,1,Caucasian-Male
1,29,25 - 45,0,0,0,1,2,M,Agg Fleeing and Eluding,1,African-American-Male
0,53,Greater than 45,0,0,0,0,3,F,Grand Theft in the 3rd Degree,1,African-American-Female
1,49,Greater than 45,0,0,0,0,0,F,Possession of Cocaine,1,African-American-Male
0,44,25 - 45,1,0,0,0,0,M,Driving Under The Influence,1,Caucasian-Female
0,55,Greater than 45,0,0,0,0,0,F,Aggravated Battery / Pregnant,1,Hispanic-Female
1,46,Greater than 45,0,0,0,0,0,M,Battery,1,African-American-Male
0,48,Greater than 45,0,0,0,0,0,F,Tampering With Physical Evidence,0,African-American-Female
1,77,Greater than 45,0,0,0,0,1,M,Driving License Suspended,0,African-American-Male
1,54,Greater than 45,1,0,0,0,3,F,Manufacture Cannabis,1,Caucasian-Male
1,26,25 - 45,0,0,0,0,15,F,arrest case no charge,1,African-American-Male
1,39,25 - 45,1,0,0,0,2,F,arrest case no charge,1,Caucasian-Male
1,35,25 - 45,0,0,0,0,13,F,Driving While License Revoked,1,Hispanic-Male
1,41,25 - 45,0,0,0,0,6,F,Poss Cocaine/Intent To Del/Sel,1,African-American-Male
1,32,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Male
1,48,Greater than 45,0,0,0,0,12,M,arrest case no charge,1,African-American-Male
1,52,Greater than 45,0,0,0,0,0,M,Battery,0,African-American-Male
0,46,Greater than 45,1,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,1,Caucasian-Female
0,22,Less than 25,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,African-American-Female
1,39,25 - 45,0,0,0,0,8,F,Lewd or Lascivious Molestation,1,African-American-Male
1,35,25 - 45,0,0,0,0,9,F,Possession of Cannabis,1,African-American-Male
1,26,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Male
1,27,25 - 45,0,0,0,0,1,F,Crim Use of Personal ID Info,1,African-American-Male
1,27,25 - 45,0,0,0,0,5,F,arrest case no charge,0,African-American-Male
0,34,25 - 45,1,0,0,0,10,F,Possession of Cocaine,0,Caucasian-Female
0,32,25 - 45,0,0,0,0,0,M,Battery,0,African-American-Female
1,52,Greater than 45,0,0,0,0,7,F,Possession of Cocaine,0,African-American-Male
1,21,Less than 25,0,0,0,0,2,F,Tampering With Physical Evidence,0,African-American-Male
1,26,25 - 45,0,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Hispanic-Male
1,31,25 - 45,0,0,0,0,1,M,Battery,1,African-American-Male
1,34,25 - 45,1,0,0,0,1,M,Battery,1,Caucasian-Male
1,32,25 - 45,0,0,0,0,0,M,Possession of Cannabis,1,African-American-Male
0,50,Greater than 45,1,0,0,0,0,M,Driving Under The Influence,0,Caucasian-Female
